source_abs;target_abs;kind;collision;status;detail
/mnt/synology/video/Детское/Том и Джерри/Season 2/5.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 02/Tom and Jerry (1940) - s02e05.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 2/6.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 02/Tom and Jerry (1940) - s02e06.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 2/7.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 02/Tom and Jerry (1940) - s02e07.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 2/8.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 02/Tom and Jerry (1940) - s02e08.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 2/9.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (2014) {tvdb-280446}/Season 02/Tom and Jerry (2014) - s02e09.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/10.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (2014) {tvdb-280446}/Season 03/Tom and Jerry (2014) - s03e10.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/11.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e11.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/12.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (2014) {tvdb-280446}/Season 03/Tom and Jerry (2014) - s03e12.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/13.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e13.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/14.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e14.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/15.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e15.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/16.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e16.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/17.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e17.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/18.mp4;/mnt/synology/video/Kids/TV Shows/Том и Джерри (1990) {tvdb-77973}/Season 03/Том и Джерри (1990) - s03e18.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/19.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e19.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/1.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (2014) {tvdb-280446}/Season 03/Tom and Jerry (2014) - s03e01.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/20.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e20.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/21.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e21.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/22.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e22.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/23.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e23.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/24.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e24.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/25.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e25.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/26.mp4;/mnt/synology/video/Kids/TV Shows/Том и Джерри (1990) {tvdb-77973}/Season 03/Том и Джерри (1990) - s03e26.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/27.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e27.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/28.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e28.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/29.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (2014) {tvdb-280446}/Season 03/Tom and Jerry (2014) - s03e29.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/2.mp4;/mnt/synology/video/Kids/TV Shows/Том и Джерри (1990) {tvdb-77973}/Season 03/Том и Джерри (1990) - s03e02.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/30.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e30.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/31.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e31.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/32.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (2014) {tvdb-280446}/Season 03/Tom and Jerry (2014) - s03e32.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/33.mp4;/mnt/synology/video/Kids/TV Shows/Том и Джерри (1990) {tvdb-77973}/Season 03/Том и Джерри (1990) - s03e33.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/34.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (2014) {tvdb-280446}/Season 03/Tom and Jerry (2014) - s03e34.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/3.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e03.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/4.mp4;/mnt/synology/video/Kids/TV Shows/Том и Джерри (1990) {tvdb-77973}/Season 03/Том и Джерри (1990) - s03e04.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/5.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e05.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/6.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e06.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/7.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (2014) {tvdb-280446}/Season 03/Tom and Jerry (2014) - s03e07.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/8.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (2014) {tvdb-280446}/Season 03/Tom and Jerry (2014) - s03e08.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Season 3/9.mp4;/mnt/synology/video/Kids/TV Shows/Tom and Jerry (1940) {tvdb-280446}/Season 03/Tom and Jerry (1940) - s03e09.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Том и Джерри/Том_и_Джерри_Дублированный_Провайдер_2q720.mp4;/mnt/synology/video/Kids/Movies/Том и Джерри (2021) {imdb-tt1361336}/Том и Джерри (2021) {imdb-tt1361336}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Три_мушкетера_Микки,_Дональд,_Гуфи_Перевод_1_Провайдер_2q720.mp4;/mnt/synology/video/Kids/Movies/Три Мушкетера Микки, Дональд, Гуфи (2004) {imdb-tt0371823}/Три Мушкетера Микки, Дональд, Гуфи (2004) {imdb-tt0371823}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Тролли (Дублированный)[q720].mp4;/mnt/synology/video/Kids/Movies/Тролли (2016) {imdb-tt1679335}/Тролли (2016) {imdb-tt1679335}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фердинанд_Дублированный_Провайдер_2q480.mp4;/mnt/synology/video/Kids/Movies/Фердинанд (2017) {imdb-tt3411444}/Фердинанд (2017) {imdb-tt3411444}.mp4;film;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/1/10.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e10.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/11.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e11.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/12.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e12.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/13.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e13.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/14.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e14.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/15.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e15.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/16.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e16.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/17.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e17.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/18.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e18.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/19.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e19.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/1.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e01.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/20.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e20.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/21.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e21.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/22.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e22.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/23.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e23.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/24.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e24.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/25.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e25.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/26.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e26.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/27.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e27.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/28.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e28.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/29.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e29.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/2.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e02.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/30.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e30.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/31.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e31.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/32.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e32.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/33.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e33.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/34.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e34.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/35.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e35.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/36.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e36.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/37.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e37.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/38.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e38.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/39.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e39.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/3.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e03.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/40.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e40.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/41.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e41.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/42.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e42.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/43.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e43.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/44.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e44.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/45.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e45.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/46.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e46.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/47.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e47.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/48.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e48.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/49.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e49.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/4.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e04.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/50.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e50.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/51.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e51.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/52.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e52.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/5.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e05.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/6.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e06.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/7.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e07.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/8.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e08.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/1/9.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 01/Фиксики (2011) - s01e09.mp4;tv_show;yes;skipped_collision;
/mnt/synology/video/Детское/Фиксики/2/10.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e10.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/11.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e11.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/12.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e12.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/13.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e13.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/14.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e14.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/15.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e15.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/16.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e16.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/17.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e17.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/18.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e18.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/19.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e19.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/1.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e01.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/20.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e20.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/21.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e21.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/22.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e22.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/23.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e23.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/24.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e24.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/25.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e25.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/26.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e26.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/27.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e27.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/28.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e28.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/29.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e29.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/2.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e02.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/30.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e30.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/31.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e31.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/32.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e32.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/33.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e33.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/34.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e34.mp4;tv_show;no;skipped_missing_source;source not found
/mnt/synology/video/Детское/Фиксики/2/35.mp4;/mnt/synology/video/Kids/TV Shows/Фиксики (2011) {tvdb-244021}/Season 02/Фиксики (2011) - s02e35.mp4;tv_show;no;skipped_missing_source;source not found
