source_abs;target_abs;kind;title;year;season;episode;tmdb_id;tag;collision
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/42.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e42.mp4;tv_show;Простоквашино;2018;1;42;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/43.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e43.mp4;tv_show;Простоквашино;2018;1;43;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/44.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e44.mp4;tv_show;Простоквашино;2018;1;44;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/45.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e45.mp4;tv_show;Простоквашино;2018;1;45;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/46.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e46.mp4;tv_show;Простоквашино;2018;1;46;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/47.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e47.mp4;tv_show;Простоквашино;2018;1;47;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/48.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e48.mp4;tv_show;Простоквашино;2018;1;48;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/49.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e49.mp4;tv_show;Простоквашино;2018;1;49;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/4.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e04.mp4;tv_show;Простоквашино;2018;1;4;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/50.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e50.mp4;tv_show;Простоквашино;2018;1;50;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/51.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e51.mp4;tv_show;Простоквашино;2018;1;51;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/52.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e52.mp4;tv_show;Простоквашино;2018;1;52;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/53.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e53.mp4;tv_show;Простоквашино;2018;1;53;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/54.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e54.mp4;tv_show;Простоквашино;2018;1;54;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/55.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e55.mp4;tv_show;Простоквашино;2018;1;55;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/56.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e56.mp4;tv_show;Простоквашино;2018;1;56;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/57.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e57.mp4;tv_show;Простоквашино;2018;1;57;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/58.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e58.mp4;tv_show;Простоквашино;2018;1;58;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/59.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e59.mp4;tv_show;Простоквашино;2018;1;59;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/5.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e05.mp4;tv_show;Простоквашино;2018;1;5;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/60.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e60.mp4;tv_show;Простоквашино;2018;1;60;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/61.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e61.mp4;tv_show;Простоквашино;2018;1;61;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/62.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e62.mp4;tv_show;Простоквашино;2018;1;62;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/63.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e63.mp4;tv_show;Простоквашино;2018;1;63;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/64.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e64.mp4;tv_show;Простоквашино;2018;1;64;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/65.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e65.mp4;tv_show;Простоквашино;2018;1;65;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/66.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e66.mp4;tv_show;Простоквашино;2018;1;66;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/67.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e67.mp4;tv_show;Простоквашино;2018;1;67;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/68.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e68.mp4;tv_show;Простоквашино;2018;1;68;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/69.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e69.mp4;tv_show;Простоквашино;2018;1;69;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/6.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e06.mp4;tv_show;Простоквашино;2018;1;6;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/70.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e70.mp4;tv_show;Простоквашино;2018;1;70;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/71.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e71.mp4;tv_show;Простоквашино;2018;1;71;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/72.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e72.mp4;tv_show;Простоквашино;2018;1;72;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/73.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e73.mp4;tv_show;Простоквашино;2018;1;73;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/74.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e74.mp4;tv_show;Простоквашино;2018;1;74;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/75.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e75.mp4;tv_show;Простоквашино;2018;1;75;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/76.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e76.mp4;tv_show;Простоквашино;2018;1;76;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/77.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e77.mp4;tv_show;Простоквашино;2018;1;77;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/78.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e78.mp4;tv_show;Простоквашино;2018;1;78;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/79.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e79.mp4;tv_show;Простоквашино;2018;1;79;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/7.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e07.mp4;tv_show;Простоквашино;2018;1;7;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/80.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e80.mp4;tv_show;Простоквашино;2018;1;80;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/81.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e81.mp4;tv_show;Простоквашино;2018;1;81;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/82.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e82.mp4;tv_show;Простоквашино;2018;1;82;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/83.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e83.mp4;tv_show;Простоквашино;2018;1;83;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/84.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e84.mp4;tv_show;Простоквашино;2018;1;84;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/85.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e85.mp4;tv_show;Простоквашино;2018;1;85;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/86.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e86.mp4;tv_show;Простоквашино;2018;1;86;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/87.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e87.mp4;tv_show;Простоквашино;2018;1;87;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/88.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e88.mp4;tv_show;Простоквашино;2018;1;88;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/89.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e89.mp4;tv_show;Простоквашино;2018;1;89;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/8.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e08.mp4;tv_show;Простоквашино;2018;1;8;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/90.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e90.mp4;tv_show;Простоквашино;2018;1;90;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/91.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e91.mp4;tv_show;Простоквашино;2018;1;91;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/92.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e92.mp4;tv_show;Простоквашино;2018;1;92;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/93.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e93.mp4;tv_show;Простоквашино;2018;1;93;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/94.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e94.mp4;tv_show;Простоквашино;2018;1;94;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/95.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e95.mp4;tv_show;Простоквашино;2018;1;95;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/96.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e96.mp4;tv_show;Простоквашино;2018;1;96;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/97.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e97.mp4;tv_show;Простоквашино;2018;1;97;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/99.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e99.mp4;tv_show;Простоквашино;2018;1;99;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Простоквашино/Простоквашино (сериал)/9.mp4;/mnt/synology/video/Kids/TV Shows/Простоквашино (2018) {tmdb-86764}/Season 01/Простоквашино (2018) - s01e09.mp4;tv_show;Простоквашино;2018;1;9;86764;{tmdb-86764};no
/mnt/synology/video/Детское/Райя_и_последний_дракон_Дублированныйq720.mp4;/mnt/synology/video/Kids/Movies/Райя и последний дракон (2021) {imdb-tt5109280}/Райя и последний дракон (2021) {imdb-tt5109280}.mp4;film;Райя и последний дракон;2021;;;527774;{imdb-tt5109280};no
/mnt/synology/video/Детское/Рапунцель/Рапунцель:_Дорога_к_мечте_Дублированный_Провайдер_2q720.mp4;/mnt/synology/video/Kids/Movies/Рапунцель Дорога к мечте (2017) {imdb-tt5533228}/Рапунцель Дорога к мечте (2017) {imdb-tt5533228}.mp4;film;Рапунцель: Дорога к мечте;2017;;;438747;{imdb-tt5533228};no
/mnt/synology/video/Детское/Рапунцель/Рапунцель:_Запутанная_история_Перевод_1_Провайдер_2q480.mp4;/mnt/synology/video/Kids/Movies/Рапунцель Запутанная история (2010) {imdb-tt0398286}/Рапунцель Запутанная история (2010) {imdb-tt0398286}.mp4;film;Рапунцель: Запутанная история;2010;;;38757;{imdb-tt0398286};no
/mnt/synology/video/Детское/Рикки_Тикки_Тави_Оригинал_Провайдер_2q720.mp4;/mnt/synology/video/Kids/Movies/Рикки Тикки Тави (1976) {imdb-tt0073627}/Рикки Тикки Тави (1976) {imdb-tt0073627}.mp4;film;Рикки Тикки Тави;1976;;;291990;{imdb-tt0073627};no
/mnt/synology/video/Детское/Русалочка (Дублированный)[q720].mp4;/mnt/synology/video/Kids/Movies/Русалочка (2023) {imdb-tt5971474}/Русалочка (2023) {imdb-tt5971474}.mp4;film;Русалочка;2023;;;447277;{imdb-tt5971474};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/10.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e10.mp4;tv_show;Смешарики: Новый сезон;2020;1;10;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/11.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e11.mp4;tv_show;Смешарики: Новый сезон;2020;1;11;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/12.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e12.mp4;tv_show;Смешарики: Новый сезон;2020;1;12;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/13.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e13.mp4;tv_show;Смешарики: Новый сезон;2020;1;13;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/14.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e14.mp4;tv_show;Смешарики: Новый сезон;2020;1;14;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/15.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e15.mp4;tv_show;Смешарики: Новый сезон;2020;1;15;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/16.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e16.mp4;tv_show;Смешарики: Новый сезон;2020;1;16;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/17.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e17.mp4;tv_show;Смешарики: Новый сезон;2020;1;17;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/18.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e18.mp4;tv_show;Смешарики: Новый сезон;2020;1;18;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/19.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e19.mp4;tv_show;Смешарики: Новый сезон;2020;1;19;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/1.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e01.mp4;tv_show;Смешарики: Новый сезон;2020;1;1;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/20.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e20.mp4;tv_show;Смешарики: Новый сезон;2020;1;20;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/21.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e21.mp4;tv_show;Смешарики: Новый сезон;2020;1;21;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/22.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e22.mp4;tv_show;Смешарики: Новый сезон;2020;1;22;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/23.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e23.mp4;tv_show;Смешарики: Новый сезон;2020;1;23;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/24.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e24.mp4;tv_show;Смешарики: Новый сезон;2020;1;24;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/25.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e25.mp4;tv_show;Смешарики: Новый сезон;2020;1;25;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/26.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e26.mp4;tv_show;Смешарики: Новый сезон;2020;1;26;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/27.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e27.mp4;tv_show;Смешарики: Новый сезон;2020;1;27;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/28.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e28.mp4;tv_show;Смешарики: Новый сезон;2020;1;28;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/29.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e29.mp4;tv_show;Смешарики: Новый сезон;2020;1;29;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/2.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e02.mp4;tv_show;Смешарики: Новый сезон;2020;1;2;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/30.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e30.mp4;tv_show;Смешарики: Новый сезон;2020;1;30;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/31.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e31.mp4;tv_show;Смешарики: Новый сезон;2020;1;31;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/32.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e32.mp4;tv_show;Смешарики: Новый сезон;2020;1;32;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/33.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e33.mp4;tv_show;Смешарики: Новый сезон;2020;1;33;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/34.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e34.mp4;tv_show;Смешарики: Новый сезон;2020;1;34;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/35.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e35.mp4;tv_show;Смешарики: Новый сезон;2020;1;35;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/36.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e36.mp4;tv_show;Смешарики: Новый сезон;2020;1;36;156541;{tmdb-156541};no
/mnt/synology/video/Детское/Смешарики/Новый сезон/37.mp4;/mnt/synology/video/Kids/TV Shows/Смешарики Новый сезон (2020) {tmdb-156541}/Season 01/Смешарики Новый сезон (2020) - s01e37.mp4;tv_show;Смешарики: Новый сезон;2020;1;37;156541;{tmdb-156541};no
